Array,SimSub,AIC_TD,AIC_TDRS,RealAlphaPos,RealAlphaNeg,RealBeta,RecAlphaPos,RecAlphaNeg,RecBeta
16,7851,125.445915,26.61420119,0.144184263,0.823959941,22.16640077,0.112112846,0.821741938,19.90021169
16,7852,50.11416558,40.21442721,0.336034853,0.783141857,23.00900674,0.466113124,0.83950774,15.58774791
16,7853,115.0634913,41.30946513,0.228943417,0.858431477,19.62028984,0.213353126,0.901897606,18.74379148
16,7854,153.5246678,155.5324499,0.237135492,0.137083683,0.402950638,0.419616759,0.285936263,0.825514501
16,7855,141.4849621,70.48397047,0.059350663,0.858403627,8.419420141,0.068213959,0.73578403,10.0076913
16,7856,34.71166725,36.21484273,0.772341623,0.729723604,23.42635027,0.761702207,0.710682075,18.84875606
16,7857,97.23414687,47.24863583,0.6569786,0.09760347,15.87620111,0.639669148,0.124261813,13.70786923
16,7858,18.50350546,20.82993352,0.878528757,0.91248081,26.35184845,0.796831836,0.831816865,18.75929329
16,7859,26.00798689,28.62674053,0.786513867,0.861749541,28.86566583,0.802179274,0.855957879,19.24524333
16,7860,90.21492394,45.94494362,0.285679202,0.904186833,14.09647256,0.25370948,0.759417417,15.53342361
16,7861,140.0894937,139.7655942,0.459801076,0.331232822,3.256348681,0.525295297,0.168483458,2.414715807
16,7862,32.14481101,30.077976,0.632366179,0.840548689,28.52262561,0.616890694,0.827268495,20.09893111
16,7863,103.3764921,104.6536772,0.535332147,0.782742619,7.437483679,0.601304275,0.846074669,5.637721946
16,7864,66.01974473,43.68339395,0.565181033,0.346918804,20.91733787,0.600138961,0.313130942,17.73654034
16,7865,92.13621761,56.04523611,0.631441253,0.08294512,13.59312305,0.561037947,0.099872692,10.93686475
16,7866,125.939215,105.7191065,0.890367472,0.061147777,4.297025051,0.704809486,0.122779366,4.67570291
16,7867,89.99888886,54.47774157,0.899053227,0.309485251,14.43745903,0.852113802,0.32261971,14.05257718
16,7868,74.43510051,45.28480048,0.311360381,0.694919159,25.52978472,0.368386979,0.742409807,16.87985356
16,7869,154.1661419,152.5068489,0.010205749,0.170357062,1.442958658,0.133357376,0.5802071,1.626165443
16,7870,152.6036017,153.0227978,0.957035315,0.290551019,0.540208866,0.506706115,0.166156409,1.096514964
16,7871,117.9622945,65.30256335,0.965414973,0.148427313,6.747001489,0.816355342,0.142802896,9.083606634
16,7872,78.2633704,80.28078841,0.457281581,0.367968092,12.40263867,0.447518737,0.447632145,10.70984306
16,7873,86.45347306,85.56551537,0.302191288,0.406828691,14.41826444,0.398397152,0.478472258,11.92770885
16,7874,66.00448436,56.33365808,0.955787445,0.532635203,11.4312205,0.869535354,0.517290907,13.28017048
16,7875,71.436356,73.42981181,0.723767468,0.641421292,7.766199172,0.479053175,0.481703863,11.36419191
16,7876,90.24688017,62.3057913,0.076055134,0.20746624,24.13973972,0.1337795,0.280181683,17.55953399
16,7877,106.2365109,25.81417551,0.836847383,0.136405721,22.88472488,0.82186602,0.142784572,19.44641751
16,7878,56.81400221,47.62757686,0.67923087,0.460009606,22.76576954,0.778318067,0.45530609,16.14582324
16,7879,57.51250891,27.409897,0.985116529,0.419874249,25.52183447,0.859993514,0.391567289,18.6577785
16,7880,26.72570833,27.68042643,0.941691746,0.982860879,26.14905861,0.730105286,0.916449939,17.8569471
16,7881,152.3255305,154.1647806,0.642228581,0.172109855,0.409212772,0.402518018,0.562579702,1.246773989
16,7882,97.14494583,71.55350581,0.398835639,0.151976352,14.99193549,0.476456131,0.134288844,9.618737349
16,7883,99.70973525,55.71994602,0.32278478,0.031688212,24.3075285,0.44345422,0.082939285,11.72942216
16,7884,66.01734956,48.04215743,0.980117367,0.508070898,17.6802718,0.846526408,0.453151414,15.97048434
16,7885,106.9531602,108.5130753,0.34616984,0.304126784,9.304472126,0.350248303,0.267867942,6.563096666
16,7886,93.97117329,38.01003304,0.949183265,0.120664565,15.68461973,0.659778392,0.122807432,14.20352177
16,7887,108.8421318,71.31589571,0.199715979,0.61915511,13.9214627,0.26333032,0.658007735,12.98192838
16,7888,85.2028055,45.28884732,0.785630577,0.314290442,22.75127758,0.835834146,0.336979466,16.00751193
16,7889,59.21032811,30.41004322,0.442807833,0.942531006,17.83793803,0.410604093,0.961303539,16.76986003
16,7890,151.9745966,153.9650312,0.978660645,0.923791415,0.986261612,0.724381571,0.59149634,0.987041219
16,7891,99.82571626,61.9531049,0.43211539,0.033008383,23.3034938,0.458308671,0.066314097,11.03078002
16,7892,126.1703179,39.30626226,0.112990557,0.994296388,26.70558317,0.119224893,0.907939916,16.29502
16,7893,76.99814344,57.66802387,0.449500546,0.214206001,9.37050079,0.417409206,0.167003855,12.49812119
16,7894,136.7917073,138.9229349,0.365944229,0.536272431,3.259138703,0.386514913,0.379028669,3.228406026
16,7895,94.69702809,32.39993996,0.200742309,0.453238382,27.94244513,0.188382084,0.440392242,25.807168
16,7896,77.08918227,79.22737888,0.974619579,0.868676266,9.127501608,0.75793103,0.767615661,8.972116052
16,7897,142.3253516,110.9748373,0.593977484,0.319636146,7.738006913,0.670501503,0.324430864,5.290352557
16,7898,145.7156508,147.9887755,0.677782977,0.385209997,0.957011064,0.602519749,0.635195719,1.855441273
16,7899,79.16523283,43.32229138,0.964783803,0.280827396,26.55524571,0.717259963,0.261353054,15.96379114
16,7900,71.83781966,31.08976492,0.194272444,0.617089129,20.81007872,0.202907739,0.597179415,20.86923098
16,7901,132.1922327,36.39348253,0.07556,0.620809772,26.40099821,0.077436012,0.707310228,18.75213978
16,7902,153.1970239,155.5646228,0.025488323,0.63588853,0.716559313,0.321538185,0.302860434,0.974803287
16,7903,144.3985427,155.7650553,0.178460229,0.914982145,4.71801175,0.000625866,0.004204674,29.99999466
16,7904,93.59444707,73.13881463,0.556770381,0.123891842,13.04064796,0.511750726,0.172253314,9.132596453
16,7905,98.70045451,45.79083837,0.835900213,0.136081668,13.76405308,0.625330188,0.108939282,14.1966028
16,7906,53.31141021,39.67749689,0.332804777,0.675488233,20.1935265,0.387114216,0.679014679,17.63887707
16,7907,75.99922852,42.66840517,0.725299937,0.363550117,18.8771564,0.829622166,0.374600595,18.53233902
16,7908,119.9507795,111.889624,0.891503979,0.41066877,3.816452826,0.618750112,0.264288622,4.524691981
16,7909,112.8711079,59.70116492,0.945948659,0.049338451,15.00671532,0.696332018,0.077115448,10.45827398
16,7910,154.1627783,155.0294359,0.337242157,0.37232374,0.227548988,0.308354169,0.605338308,1.201203888
16,7911,115.7759948,73.93940665,0.51147246,0.082489716,9.053501636,0.557601368,0.074207205,8.487270681
16,7912,28.21605988,31.74588703,0.978006297,0.875299724,16.91785163,0.869278409,0.955809531,15.49778489
16,7913,109.2464827,54.18343526,0.222174624,0.988988748,20.43633355,0.241497567,0.932272064,13.66357274
16,7914,104.6745403,36.62596864,0.177951505,0.929268294,26.76097421,0.147240537,0.803122211,18.57974899
16,7915,17.46077026,19.60233252,0.798918724,0.859402869,29.56657186,0.772694605,0.837206825,19.94112837
16,7916,104.4054555,55.2771268,0.246049964,0.827122581,13.51753388,0.242494968,0.801802531,13.57189491
16,7917,127.7783173,101.8930814,0.713673057,0.071364198,5.696851854,0.669681596,0.065802785,5.292291913
16,7918,104.5259655,68.75990432,0.692294438,0.130676332,8.370363285,0.732543291,0.126307056,8.899380832
16,7919,27.16967238,28.96638345,0.946915881,0.943737303,28.60961817,0.769181579,0.946275741,17.02772689
16,7920,153.135042,47.14572272,0.055395244,0.856184662,14.78423876,0.035126469,0.855647743,14.37978437
16,7921,62.17168597,59.17414183,0.637776645,0.511917709,15.55708533,0.674929987,0.484735246,12.17449681
16,7922,71.19660233,73.21217777,0.468726268,0.517296379,14.49913011,0.493329084,0.487811801,12.26439917
16,7923,98.74247741,46.95632799,0.819478752,0.064764867,17.20674799,0.784025696,0.139171365,13.56138814
16,7924,147.9669086,140.9430487,0.161764169,0.752034308,3.006814584,0.25060299,0.755474326,3.232621331
16,7925,113.275441,60.82329307,0.852488105,0.069994837,11.66965437,0.702938342,0.074915537,10.79526546
16,7926,106.1550968,50.47467892,0.266593038,0.061935136,29.34400843,0.65739955,0.082124136,12.89812694
16,7927,48.88169493,47.69984806,0.997122055,0.755164811,17.70373819,0.843420687,0.658364545,13.92795149
16,7928,134.7631617,79.43646918,0.162402902,0.748795982,9.828419938,0.15588097,0.686611812,9.864151809
16,7929,56.07368592,47.9566327,0.526851836,0.292641927,21.75072022,0.523033246,0.303086876,16.54243515
16,7930,39.42748176,38.61459699,0.524695514,0.773287531,28.91554701,0.632024136,0.801140006,16.88415453
16,7931,73.79012829,37.53391419,0.895634356,0.3157103,22.26146835,0.802239345,0.299037059,16.84290377
16,7932,49.44213502,33.4186248,0.771297099,0.463440967,28.44305563,0.678876696,0.435920929,23.32780964
16,7933,105.4019853,78.63015537,0.144985127,0.670481956,9.528087951,0.237517152,0.734410637,9.291098863
16,7934,120.4866503,80.31757652,0.266251002,0.81857773,8.312449797,0.18039324,0.725440133,9.006046931
16,7935,75.01625605,57.77897411,0.903735358,0.354272004,10.11043946,0.837761092,0.348010865,9.975299633
16,7936,125.8027869,113.355684,0.348361787,0.96469623,6.814289442,0.359610616,0.776489277,6.137674414
16,7937,45.60083559,36.57699584,0.617357902,0.975769395,22.89584308,0.56514915,0.919096504,16.1392098
16,7938,114.552484,21.87373776,0.189137192,0.763976991,21.52660228,0.153383242,0.748037002,29.99999673
16,7939,154.4467792,156.2298976,0.822939051,0.944171979,0.163723916,0.486811391,0.321258167,0.635487645
16,7940,101.0121045,47.91936972,0.26975731,0.059893161,22.20080677,0.719018635,0.151425603,13.38958342
16,7941,143.9601179,40.05782169,0.080632334,0.644634077,26.70009126,0.048904395,0.528604748,18.77890695
16,7942,70.76447044,44.4559746,0.261554311,0.965567179,21.18446874,0.284198392,0.876938216,13.86546227
16,7943,113.959071,92.1243722,0.256551441,0.765212127,8.701208192,0.310696835,0.885394068,7.740117223
16,7944,72.92497542,71.62126532,0.584213237,0.803628274,12.29053049,0.521498236,0.679140092,11.21291081
16,7945,70.63036357,42.28686732,0.409956108,0.87555494,25.35859401,0.387864952,0.839327177,16.30442968
16,7946,87.42848601,63.72955576,0.321709532,0.16665958,15.09566088,0.283306316,0.093514537,12.14826348
16,7947,72.82279712,44.00891738,0.484545402,0.162269603,22.76140714,0.438812466,0.147391765,16.62719361
16,7948,105.8806455,50.77893694,0.660095048,0.046521228,21.95918064,0.624897327,0.106620884,12.35369449
16,7949,118.8596918,30.35877663,0.131553803,0.723348276,29.61054855,0.117563879,0.71275486,20.05715548
16,7950,43.33894569,44.06524184,0.670131982,0.957660336,13.31078453,0.753637174,0.953591159,12.38433448
16,7951,62.55089793,25.46980479,0.550384574,0.192112911,19.48605729,0.666809218,0.286859695,23.7975185
16,7952,87.86824999,89.47220684,0.581760174,0.74728052,7.465568993,0.487076662,0.533538029,9.303344444
16,7953,104.8519408,54.27969584,0.45086805,0.082947591,14.11316697,0.532634887,0.115539977,12.22131859
16,7954,112.2915049,113.7089689,0.79118691,0.75951906,6.082145271,0.701448639,0.604960354,5.686750372
16,7955,33.2224953,35.29771306,0.710975394,0.802468932,14.41744904,0.732827831,0.758876098,16.08968539
16,7956,93.90530443,38.48266134,0.471214455,0.054244217,29.60498022,0.679715284,0.148504934,16.17772426
16,7957,108.1908531,43.3801569,0.952197152,0.132820772,18.40785088,0.778973125,0.11343851,13.76494111
16,7958,95.68736998,47.47198811,0.78779852,0.115103892,15.79939028,0.788695352,0.171773519,13.18838226
16,7959,68.43388756,84.76478066,0.766346942,0.483603241,12.39562627,0.57577193,0.434448179,29.99999267
16,7960,76.85117219,78.89995408,0.331528325,0.355770515,16.80018809,0.400875646,0.398535392,12.80452835
16,7961,43.60074668,33.34767776,0.337860275,0.675349796,20.81720485,0.445542003,0.800634834,16.55617628
16,7962,104.9384477,67.95719335,0.19166453,0.928147393,10.16566205,0.209018326,0.840357792,9.9745314
16,7963,64.78048378,40.86195241,0.451018732,0.883040114,19.0038202,0.461461933,0.889071774,17.68673539
16,7964,67.20413343,65.22298928,0.739548264,0.617593426,17.45812478,0.808433579,0.611910776,11.34496223
16,7965,42.43861366,45.00458544,0.880560659,0.836692422,14.63049265,0.815176818,0.854385372,11.98111348
16,7966,125.6808075,102.114119,0.245219633,0.785278546,4.868467548,0.184446775,0.521067574,7.583702644
16,7967,59.95360502,53.46648536,0.156603658,0.196930233,25.00087727,0.187464502,0.23458706,21.72629611
16,7968,137.3708702,44.85915449,0.0822809,0.920497835,18.69391086,0.095097145,0.832606937,15.99839874
16,7969,125.6124411,117.0548095,0.275298349,0.629548562,6.039170641,0.221671325,0.481454565,5.93761054
16,7970,100.2059991,102.6746928,0.487755009,0.855358017,5.229842749,0.747715727,0.861115203,5.2919509
16,7971,113.4306572,40.46380438,0.185317233,0.891183805,18.93227579,0.157439901,0.752024055,17.7219733
16,7972,139.5368191,142.6519448,0.11862161,0.15849552,3.92650629,0.131239948,0.134162593,3.687941498
16,7973,45.88954471,45.81668311,0.680857189,0.622349776,25.79735985,0.640508171,0.524251591,19.20254452
16,7974,125.8691156,122.5853155,0.570624384,0.339461912,4.103280033,0.688704507,0.373587492,4.027254002
16,7975,90.93900271,93.13163792,0.635993549,0.674525539,7.480127623,0.767773386,0.779535663,6.823691175
16,7976,68.4637691,49.80465762,0.888987307,0.433828511,17.95169172,0.886899818,0.453152171,15.55602386
16,7977,151.1306981,154.0809363,0.247557672,0.497189932,2.449488365,0.002774792,0.004675567,29.99997908
16,7978,45.12659056,31.89799706,0.449165738,0.792201214,22.64284186,0.437046789,0.76112929,17.71667385
16,7979,43.29076461,36.82187271,0.666124334,0.326683297,26.86351056,0.582170675,0.366143971,20.18856108
16,7980,116.2220642,34.75994355,0.161059191,0.768589331,21.21398637,0.172430384,0.673305985,19.85587887
16,7981,139.6840248,114.7725872,0.294400418,0.018437711,4.766600126,0.480537185,0.026407519,4.53674266
16,7982,118.0467586,88.66600718,0.974383126,0.0778868,5.365614313,0.563546497,0.084805817,6.397535625
16,7983,154.6271402,156.2704109,0.059782937,0.13378854,0.462874268,0.30101949,0.591145031,0.712349871
16,7984,109.1370897,77.84669344,0.116027866,0.031843772,17.60559658,0.478409676,0.101066245,8.43961074
16,7985,109.7657199,56.4964325,0.641967935,0.055352628,11.65459762,0.725029586,0.073959037,11.8151285
16,7986,113.311719,113.3182491,0.317409044,0.22723529,6.673793701,0.287499806,0.191672905,6.017975262
16,7987,68.19547683,23.70440704,0.374852676,0.892554361,26.93346007,0.357467655,0.81539761,22.27279967
16,7988,118.8163519,55.75488204,0.564046365,0.066315515,16.42400183,0.741812798,0.085087028,12.11322072
16,7989,41.13794598,36.26525654,0.785818609,0.548595039,26.4768778,0.794648873,0.571131537,21.07933285
16,7990,73.62951119,45.83774289,0.611929953,0.281285185,22.66211198,0.502885278,0.25962106,17.7291969
16,7991,39.99979926,37.32909374,0.942316523,0.636199229,14.30234809,0.825227897,0.611249201,17.20648933
16,7992,84.90244834,43.63166431,0.667192582,0.221248267,27.41782659,0.726016521,0.243737997,17.31918157
16,7993,142.1973098,65.96225592,0.058735065,0.272742305,17.8708547,0.060239365,0.305184845,15.15518519
16,7994,138.6587966,140.5677289,0.149924348,0.363066844,1.96841713,0.43632797,0.482515102,3.132747205
16,7995,106.6434399,107.6479672,0.769860089,0.784482142,5.930535831,0.433912649,0.543362199,6.885855487
16,7996,53.4751165,54.98520961,0.361755431,0.367192033,22.68577247,0.418294892,0.359928877,16.50591625
16,7997,128.8482445,126.249399,0.250293455,0.440983541,5.553347624,0.313715233,0.526708792,5.019263988
16,7998,82.4207309,32.27856893,0.927204997,0.264192812,25.8042098,0.882704187,0.266941639,16.99773547
16,7999,119.104718,121.4655542,0.901318811,0.701024285,3.715349294,0.722013697,0.758933174,4.221380167
16,8000,148.1677376,142.934314,0.095580811,0.897500817,1.896005563,0.195626286,0.621118672,2.785301039
17,8001,59.23124836,70.05608573,0.898731121,0.769813449,16.65080173,0.942372386,0.710885144,29.99999601
17,8002,80.44327603,43.50838457,0.373880657,0.757765053,25.83961541,0.380147515,0.813179128,16.86787161
17,8003,98.41425785,31.09242037,0.751565844,0.10783424,25.29310288,0.662142298,0.144651668,19.0809867
17,8004,148.6885208,150.6488943,0.999187017,0.76250888,0.724932115,0.529737101,0.651496738,1.676352252
17,8005,111.6154752,113.8772045,0.798009227,0.799378536,4.511577958,0.780988262,0.756181764,4.515726278
17,8006,80.70731472,81.57085292,0.804758231,0.568804809,11.97583801,0.65385683,0.556231897,9.482588056
17,8007,132.3156434,134.4881407,0.499898923,0.757337206,3.389883145,0.640620598,0.762507783,2.977845893
17,8008,82.15785528,53.26242018,0.960702925,0.347283499,21.69491322,0.871752689,0.359037412,13.7492166
17,8009,122.5398419,31.12501944,0.153644154,0.711382064,23.41640355,0.149311034,0.713226126,19.43560517
17,8010,43.86503942,39.57101197,0.602541929,0.463491247,25.73673329,0.667087003,0.496071037,21.7587534
17,8011,22.41729649,24.0149483,0.655727746,0.60445384,28.23581189,0.685617899,0.613319624,23.42926316
17,8012,59.99272727,62.13576829,0.642146252,0.845119432,11.28082563,0.72401008,0.75794549,11.17654248
17,8013,51.8221966,53.52857622,0.423940867,0.514894147,19.28198862,0.579048023,0.531245638,15.84755081
17,8014,107.0705302,48.81948032,0.918990305,0.057646575,18.65351537,0.739097193,0.091609056,12.97224211
17,8015,28.71887936,30.54815644,0.678801682,0.989246229,23.86746728,0.768014978,0.944118789,16.23672117
17,8016,97.62718692,94.32548115,0.38579559,0.21089669,10.34283076,0.401330683,0.242893553,8.24106806
17,8017,86.44791733,38.33812369,0.962045681,0.232455051,13.72138436,0.609506852,0.196621426,17.6446426
17,8018,111.4333253,113.6059369,0.790156573,0.685724542,3.393410254,0.692032107,0.720088858,4.682417954
17,8019,141.95163,49.4254944,0.093677945,0.718810766,16.55332296,0.133269914,0.743159277,15.19769811
17,8020,99.01117419,38.03082553,0.874079117,0.250739301,16.78435284,0.88582372,0.280841317,18.63644245
17,8021,66.90329642,65.58406818,0.178345301,0.196684231,28.79656081,0.216158279,0.251055631,17.33935403
17,8022,95.01925736,93.07656426,0.71002881,0.673250408,7.232225721,0.82111362,0.587842201,6.905172331
17,8023,76.63080715,29.55502285,0.65795482,0.161672787,28.25165532,0.472054513,0.17882864,20.13183943
17,8024,93.25041002,79.28448301,0.186705301,0.143156942,11.16147534,0.3969556,0.178109964,8.780075145
17,8025,105.062427,106.7624607,0.973870863,0.336648502,5.717177685,0.450370775,0.365037542,6.682111728
17,8026,17.86555946,19.21146034,0.64106537,0.702532292,18.53763678,0.639486724,0.69793201,24.16536824
17,8027,64.27337888,37.40407834,0.833789085,0.411198469,24.4709376,0.827522462,0.428724324,19.73466312
17,8028,89.47257586,51.45297311,0.800056306,0.286536316,21.854607,0.708255214,0.239777531,13.44257657
17,8029,152.0452985,152.0978026,0.092590431,0.198158569,1.970216319,0.167968955,0.405695178,1.93749368
17,8030,137.1522961,138.7090857,0.715193927,0.435417157,2.836159223,0.564542378,0.460991889,2.956098546
17,8031,97.81917513,47.76021526,0.090622752,0.286200553,21.19001663,0.111783342,0.351468261,17.75334814
17,8032,39.08934682,39.22279072,0.541607503,0.877302224,20.33143214,0.658362531,0.845680232,15.85445224
17,8033,125.4123544,122.3982862,0.479864456,0.185575982,4.321250848,0.537201841,0.190983432,4.002376826
17,8034,37.94977862,38.32340281,0.730340758,0.838823351,15.46566251,0.811511806,0.687604221,15.30665239
17,8035,130.8187189,132.9137937,0.5899091,0.716425949,2.52168729,0.633664585,0.662243418,3.159520881
17,8036,76.37730476,71.07198735,0.2260749,0.335142436,23.03776107,0.258105636,0.341694864,15.11366505
17,8037,104.1217349,36.53597244,0.820510943,0.066499055,20.48516907,0.807898572,0.131830919,15.64910152
17,8038,36.08000511,36.32720309,0.666012483,0.699494715,18.38431968,0.575412436,0.653040342,21.03875021
17,8039,134.6535664,118.76169,0.176956741,0.413399285,7.440206302,0.157624954,0.455992995,6.037836253
17,8040,96.85040605,26.76585797,0.605632868,0.171882787,29.86685054,0.713519004,0.162982765,22.63268092
17,8041,126.9926481,125.7314266,0.77512721,0.608493524,4.205208082,0.73889686,0.495209395,3.887396194
17,8042,119.3234729,104.1904051,0.111824015,0.206678111,14.5059278,0.10000257,0.200103024,10.19881415
17,8043,129.7788342,131.8214806,0.418411053,0.361801823,3.116917105,0.401333482,0.357856097,3.873005726
17,8044,128.8424489,130.3268961,0.258153275,0.384976711,4.379824402,0.45462912,0.557130743,3.923034021
17,8045,139.7832789,127.3185257,0.041230578,0.828117851,3.871139981,0.205441296,0.60726015,4.623915217
17,8046,78.85431428,80.40383669,0.783827552,0.781366017,7.348336724,0.784868373,0.725749362,8.852897085
17,8047,132.9778042,114.5673777,0.590543913,0.082912999,4.806273058,0.5874717,0.062898185,4.163457906
17,8048,33.68267219,35.28076261,0.76932839,0.959698216,26.96075292,0.74199706,0.89924204,16.09903106
17,8049,67.35427855,30.61538222,0.519535271,0.178135111,26.82152342,0.599781374,0.206739948,18.0117955
17,8050,71.09940589,29.10480197,0.652676431,0.111317452,26.16137825,0.598824314,0.164696425,19.88324694
17,8051,142.6580983,80.88840538,0.093689836,0.550032684,9.61453383,0.083475196,0.46423619,10.69320338
17,8052,61.44980936,48.72799082,0.623211417,0.387703102,25.92768745,0.699790611,0.42105496,29.99996665
17,8053,56.53560979,38.44837235,0.495995887,0.988876367,21.94701639,0.489457037,0.877204472,16.9580539
17,8054,88.99327445,29.12053483,0.607230384,0.11512692,27.3755284,0.639308957,0.139712093,19.58873292
17,8055,73.08963529,55.32179814,0.559946526,0.326413584,13.66008355,0.569219029,0.257667741,13.26873517
17,8056,47.08933954,46.60278397,0.739940425,0.666529457,14.07344444,0.788686334,0.651944568,14.95595515
17,8057,96.27941067,98.08659484,0.932133359,0.655162839,6.476608815,0.722910885,0.678055575,6.657279307
17,8058,104.0789808,78.83103344,0.296131546,0.812326604,9.877353473,0.223687403,0.677657156,9.965163168
17,8059,120.6313284,148.3294628,0.543805549,0.834391403,5.6037476,0.002381729,0.010564146,29.99995309
17,8060,68.83021114,57.96052521,0.470888637,0.670116939,13.32664366,0.441394353,0.632502301,15.8278211
17,8061,103.3487091,59.2951807,0.414992473,0.042803605,16.3245295,0.555760231,0.095774563,11.1018203
17,8062,65.62507907,66.74104836,0.459940314,0.614343798,18.31644615,0.612065792,0.702217928,11.81269844
17,8063,116.6146913,87.66282931,0.260783906,0.463436112,15.29525928,0.193936696,0.426176402,12.0290693
17,8064,106.5602867,44.68839989,0.225639244,0.679873719,17.10899826,0.230443183,0.643630005,18.26557744
17,8065,48.13322271,50.1525718,0.780447639,0.727792564,18.48668168,0.752470905,0.758279581,15.91393721
17,8066,38.06896147,36.17444557,0.842374932,0.557596784,22.89959458,0.73223354,0.563873467,19.06047516
17,8067,29.82236477,29.95781917,0.882844845,0.817481248,29.83609717,0.719997633,0.796253906,29.99999982
17,8068,77.8724666,76.45337766,0.160662835,0.198639251,23.37414525,0.192855732,0.22597096,16.88673251
17,8069,154.3158122,155.2687389,0.108294616,0.116174954,0.33122636,0.293511902,0.632096115,1.00842117
17,8070,155.0873099,157.0181971,0.762173216,0.701413161,0.057235049,0.001450519,0.002889058,29.99999675
17,8071,152.8834314,147.7073094,0.143430125,0.753875287,2.431057458,0.196025364,0.74317098,2.261668221
17,8072,48.69520903,47.93316307,0.6551698,0.696845793,20.16890403,0.52656389,0.650548887,16.23721149
17,8073,152.1536255,154.0233413,0.898156173,0.247117165,0.89739146,0.00421675,0.003984124,29.99964875
17,8074,114.1450654,66.08312091,0.847986834,0.181014238,8.996500898,0.744617111,0.147378424,9.074212348
17,8075,43.78680135,40.35977147,0.49211107,0.658119894,19.10262129,0.459939479,0.588016315,19.1012024
17,8076,128.5965587,130.0136995,0.763597426,0.754572324,3.957752518,0.71771681,0.581936237,3.483582883
17,8077,127.0490661,129.51855,0.812004741,0.87152112,2.954026898,0.778275516,0.764149142,3.547729167
17,8078,66.72525853,67.80604181,0.958737378,0.62029305,9.83583787,0.698972218,0.60084399,10.26041792
17,8079,52.67059748,42.08356278,0.487513852,0.765666355,21.10905207,0.487113052,0.813616446,16.76476161
17,8080,74.86197419,65.76743928,0.950592277,0.396577547,9.96597789,0.746394861,0.422564409,11.89323276
17,8081,49.65400432,45.85000218,0.673169465,0.390485903,20.03419667,0.57185844,0.421762748,18.53297689
17,8082,154.4086841,74.67098234,0.10226138,0.765552957,11.8967696,0.127871818,0.751443228,9.610177363
17,8083,124.076507,74.56933256,0.289811409,0.017877355,20.92501267,0.629843616,0.040924785,9.083068041
17,8084,77.08075737,32.02631486,0.695358,0.123180894,26.7479677,0.459505719,0.141306116,20.02156948
17,8085,97.74992611,72.45886397,0.975639904,0.477797266,14.06638771,0.908757641,0.458949222,10.80680167
17,8086,37.60560568,37.01791775,0.602934129,0.937945934,22.36990497,0.655848036,0.844345577,15.99377688
17,8087,75.27868061,113.0979494,0.993272096,0.87448691,7.63275063,0.643703217,0.734445503,29.99999547
17,8088,72.47795703,47.87190705,0.150540904,0.259236867,28.48356698,0.184271456,0.333015924,20.605375
17,8089,50.46390506,47.85041363,0.393965749,0.62272216,22.65812653,0.47527315,0.62436686,16.88701629
17,8090,115.5295549,45.33356574,0.468577384,0.166781003,25.01672746,0.581202819,0.184533484,15.59362009
17,8091,153.6582417,139.6128021,0.053591798,0.612407045,3.872545989,0.055327813,0.584464852,3.070926672
17,8092,151.8348954,153.3778007,0.620554399,0.332005988,0.371331618,0.559101073,0.276590295,1.06745186
17,8093,81.8686827,81.86131125,0.82657366,0.636657729,9.469648631,0.820267235,0.684385294,8.548788335
17,8094,55.78052033,57.72037307,0.482436851,0.40811074,16.10660872,0.545869866,0.453906906,14.6740444
17,8095,54.47182543,54.3896164,0.62754083,0.655339639,16.86440565,0.75778978,0.614792104,15.01229422
17,8096,138.7401133,93.13069044,0.060848731,0.21030226,15.15752009,0.062432108,0.234333146,12.25168519
17,8097,86.75391431,26.23576519,0.801971188,0.297341154,27.50783749,0.791515064,0.261694339,20.14812563
17,8098,83.04076443,53.12897826,0.558979075,0.212795192,27.43727895,0.63203791,0.189576506,14.43185644
17,8099,108.9600154,91.35191575,0.762629283,0.341908155,4.985602977,0.826269614,0.321891796,6.594224599
17,8100,101.2401958,80.71704942,0.240683538,0.617187393,6.652203916,0.269407864,0.542851155,11.0671637
17,8101,143.3645083,79.96510648,0.013597802,0.43151251,10.2393239,0.054892277,0.422850995,10.36799415
17,8102,63.02387179,63.71704208,0.50778779,0.528775288,14.57508792,0.470066905,0.39943698,15.27777786
17,8103,67.15614505,66.00860061,0.565715916,0.750561324,8.161739202,0.479385354,0.628034189,11.32295652
17,8104,99.56041367,90.11271962,0.537027322,0.312495361,9.786475338,0.745096829,0.419332553,7.633852123
17,8105,145.1746207,146.0649276,0.720714166,0.094825605,0.847287776,0.582153131,0.378821559,2.127149314
17,8106,74.18794477,32.51518457,0.896326312,0.325596134,22.47597549,0.865924182,0.33841287,21.35533164
17,8107,137.9489929,120.6168336,0.297801235,0.015045351,4.32742757,0.478115397,0.043283798,3.80929718
17,8108,90.92155822,62.03914194,0.169087285,0.310864046,19.53243299,0.1722267,0.356545395,16.5462761
17,8109,96.00787288,75.99200603,0.384768248,0.043881999,16.57888777,0.311989468,0.115728274,10.51769948
17,8110,78.7687616,44.96862335,0.236334828,0.509112744,14.90347713,0.275900852,0.596904041,16.92778145
17,8111,81.93374985,80.13685616,0.232716114,0.143885759,15.31410164,0.21361826,0.143851511,12.09604063
17,8112,68.5760754,56.65805725,0.426742121,0.781064123,11.92949615,0.413518003,0.764563014,12.44657054
17,8113,75.45444231,68.75978326,0.729682735,0.441799519,12.34834821,0.806988236,0.545757737,11.37715698
