Array,SimSub,AIC_TD,AIC_TDRS,AIC_Util,AIC_FourLR,RealAlpha,RealBeta,RecAlpha,RecBeta
18,8602,128.407984032357,130.396888258198,130.401954267894,131.853046031405,0.412571341512894,2.35853103041133,0.757469733208797,3.30805628759004
18,8603,148.037102261039,150.665190081951,149.530206872851,154.806605859335,0.629195902254069,1.99989029764415,0.795095196383284,1.45235869294744
18,8604,70.3058483962122,72.273254015724,72.2990515176007,72.2217017979713,0.501814275904254,11.8583284559858,0.635766072428864,10.8432358030287
18,8605,62.9319985114565,63.8478885270227,64.8457924766657,66.9500577159272,0.636515356462423,7.99614082055894,0.621500621215427,12.2088158341175
18,8606,48.4975695926456,48.9642919232018,49.9152753660431,52.8658701180161,0.670398199895874,10.848655997404,0.676100012785421,13.4597169912689
18,8607,97.2713458550013,99.2892970194694,99.2563625974009,103.108537885295,0.525488544452906,8.16900934360546,0.421470192610404,8.24135931813339
18,8608,147.309277254708,148.355713231299,148.185679569557,147.857889533201,0.363145509752072,2.26783471085313,0.373537165747816,1.99951458115528
18,8609,70.2529346721259,72.0634631070703,72.2045362897729,75.1143060016128,0.849750550058409,8.2356882958758,0.721234008008113,10.4259585990508
18,8610,124.860198816568,124.458859474493,125.359008766859,129.47497682224,0.305275118187259,5.31460176307776,0.232430581028801,5.54081514556365
18,8611,118.732761020987,120.693535548032,120.509938769007,121.549006594806,0.54546194942546,4.41400990208611,0.542834563872661,4.83808678551247
18,8612,72.8285042925984,74.3905057822448,74.777245135212,76.908410298104,0.628818486354377,8.4390284400903,0.59469513451451,10.2612464301148
18,8613,140.648518797125,142.463774244307,142.428962394334,143.744101446029,0.537234414139013,2.89944000648977,0.440813869969083,2.73020955087301
18,8614,154.630362658432,156.832692436072,156.617358932067,160.876311258747,0.0498331133696208,2.59522114948988,0.237777014293154,0.627819580553465
18,8615,89.7645359429397,91.7647769339168,90.7197656942669,94.2115118819151,0.720996558131411,7.74869494689325,0.687146344394978,6.93844806131438
18,8616,99.2863574197575,98.8870253307285,99.2128818482518,101.382039270696,0.440179569372369,5.58121466019456,0.440445358157315,6.88718004622615
18,8617,137.727824393159,139.010910757026,139.287085437904,140.258239727557,0.838930877677113,1.34567433073966,0.631817459494754,2.66245220763494
18,8618,105.471042161131,106.104013788834,106.748354671924,109.500426245023,0.386272334652759,6.78713079907863,0.310953217385656,7.45420738511296
18,8619,103.414077603215,104.774705351902,105.230466277777,106.646908375527,0.238647030056955,11.0197072648782,0.267427510209239,7.99713182544039
18,8620,118.12346962506,120.434876124342,119.15725939595,124.350500165838,0.0537372443124497,11.9975288682167,0.136272637069792,7.28728183405192
18,8621,141.169925313613,142.546069482584,142.95136060775,146.534325997459,0.266091958519408,2.24090118206864,0.384964656514013,2.88566244030671
18,8622,144.22531755725,144.218382201224,143.940062718838,146.487969465971,0.340281820698448,0.883060361136771,0.524181500013103,2.15589165727667
18,8623,152.450018082359,153.784266220995,154.057814744101,155.264442259059,0.57702331175106,1.20539505271745,0.41361036984327,1.10882987805593
18,8624,60.5619253830397,61.5815018791774,62.1032769561369,46.92156430236,0.763381546582237,8.47420825424527,0.749972020134628,10.3136159134434
18,8625,83.5672012316403,85.3542058083441,84.9908093768595,88.5961328550378,0.526219507877768,9.54909979563331,0.540048428157741,9.41366688364845
18,8626,147.640143104568,150.096938236918,149.13487553379,153.413524225057,0.772224551016963,1.34063171708036,0.778537249336861,1.59336309474417
18,8627,155.166153995044,156.64148892903,156.8290092212,161.041926465779,0.296057151715529,0.689006132141968,0.356247370230565,0.366715819157143
18,8628,123.546276870845,124.915940723587,125.551413786764,122.219243465602,0.458360747128343,4.04351321978368,0.555039770822624,4.28359334217116
18,8629,122.015987920265,124.693379584489,124.032497272946,129.165591467142,0.0845806250763355,11.1360261786368,0.139154434210691,6.57407190671261
18,8630,137.772523523237,139.842929192043,138.894553764982,142.593841892087,0.821406271501295,3.07226877949967,0.764800751164636,2.40829057536244
