Array,SimSub,AIC_TD,AIC_TDRS,AIC_Util,AIC_FourLR,RealAlpha,RealBeta,RealRho,RecAlpha,RecBeta,RecRho
7,3159,125.968343559374,122.749329456658,121.589369428172,128.549945413334,0.0530425058875807,10.2843918650823,1.56704756927476,0.0896730878717108,6.6439490613134,1.58811415587871
7,3160,115.729917610346,112.6029398718,111.033448705485,116.611965681976,0.222238520708578,8.46754455130151,1.25936390546482,0.1673411711523,7.27972300481623,1.44178671674274
7,3161,145.216944203168,143.540301997201,143.767521514104,146.415889599562,0.232808544511996,2.43844013342678,0.816385438702563,0.401429853475954,2.51540264311847,0.571457775198937
7,3162,120.697034238284,114.433954670806,115.695411482949,117.86544811697,0.657303358619239,3.7865645571702,1.9859250451376,0.484488989210165,5.95767920635012,1.58712487922976
7,3163,109.745674861275,108.735071083088,107.648914439741,115.9378530955,0.113935811804505,10.7883084404608,1.33141775047436,0.113595312284934,8.99036656501008,1.34622705240518
7,3164,153.565136927355,155.965855377261,155.562733334236,159.990148701196,0.133778874174159,1.5283727584443,2.31624501981559,0.207865765086069,1.03123290796258,1.00827823315776
7,3165,107.410252644351,88.1595792762501,81.6421147549178,91.9898353634388,0.191681466552905,10.567666998972,1.51754048169218,0.366093154475085,11.6446885318676,1.98999509058188
7,3166,108.574203696286,59.048176386628,63.6754427767215,63.4571575277912,0.708370276398289,5.64353067997563,0.240082704835541,0.695344890938339,8.50418210919736,0.215864662415305
7,3167,144.092272769393,86.9962887308972,69.6134427346531,91.2944874654154,0.139852203244397,12.2842462077344,0.0329492575424826,0.117261680466872,8.73268637157401,0.0911472058309243
7,3168,91.4487116923747,93.5130787987247,93.4402142753335,91.8242510582934,0.31850107134788,8.86068002214857,0.971166483994958,0.364431766422934,8.97590710393474,1.02260003420817
7,3169,136.731024590454,114.939295240306,114.644126412247,121.977830975717,0.0805272809893667,6.93402819524657,2.32185675554162,0.317330249659676,5.79941587725775,2.5
7,3170,110.99067965884,78.2908831277019,75.9603907320687,82.3082258497862,0.155885542448086,10.1428574922839,2.36984028209259,0.223647054258236,12.1276158633609,2.28501676763609
7,3171,145.295491006179,125.12216983892,119.922901381113,127.758810778123,0.177162542253624,7.77928879239869,2.45633234876254,0.330619923282082,5.29920580345938,2.5
7,3172,85.069604398786,86.1948276593535,86.0673833465965,87.9690032744689,0.418348789128982,8.64245993462967,0.922762187854365,0.378579972729143,9.12153736639197,0.890075537336359
7,3173,129.683415530779,122.301618030592,119.718609997847,125.43666864954,0.126624325835242,6.57071492216448,2.4055721374435,0.11775265856959,6.04218398084527,1.9210739869928
7,3174,79.310539390688,81.2471397070153,80.8115548187799,79.0055805285553,0.658994881023761,9.13234923450704,1.14095915135897,0.584929835323786,8.77330590835483,1.08966254205235
7,3175,95.8870647601646,95.6111216631342,95.0615055832597,97.9655332839346,0.597675844398883,9.33014079470646,1.63321999210419,0.654359735592411,8.24173281024261,1.25138825239694
7,3176,133.352095887615,110.888709351497,109.404482566339,114.012885584561,0.381896660675425,5.75604071615094,2.34513562732927,0.396540018531054,6.92469281708869,2.5
7,3177,141.888402159422,138.392142873818,137.599600889753,141.505706015659,0.180075677743285,4.22897195356067,0.668591763452947,0.0688082363436145,5.50923918849043,0.547679123586832
7,3178,115.055737667907,100.708067427944,96.193622293021,102.628544312234,0.204388120596258,11.2634065025475,2.11021196142688,0.242253358308744,8.59613129530204,2.26391058302568
7,3179,140.825016075892,125.509245426537,124.391090688239,128.620635936575,0.174990628999001,7.02304645961592,1.71427609977329,0.188984890421446,4.78445422089718,2.49999999145441
7,3180,127.579130481747,122.229223263201,123.816425349743,125.696334890957,0.200696541260109,7.01951224379874,0.737046181096263,0.27040598608324,5.32842822561882,0.66784194108715
7,3181,98.918902849126,93.0904624913355,92.1398883190286,95.6611293332617,0.652670371436504,11.1330692390671,1.72807949344969,0.675786844772823,10.0009877667972,1.56269245802844
7,3182,136.140944604691,90.0087950044252,86.3412517210477,92.1778109880735,0.324819062140903,3.65007024930991,0.121670509256044,0.305757767176923,5.56606250429646,0.198051178970781
7,3183,136.619159645253,135.815007647037,135.972020831537,138.912971994148,0.340524890754213,3.51136213792838,1.1508586119037,0.4085306748385,3.31297734691443,0.672192839227138
7,3184,61.6389982096711,63.5186694042929,63.6990036839426,66.8722932447187,0.597256381537023,10.8052456312523,0.815157938974054,0.722949154089526,10.4462913812511,0.98425159212943
7,3185,106.896477359501,102.064685412159,96.9065441032991,105.3603227979,0.608403202414149,9.59623030109574,2.08686201441183,0.552892910515696,8.78663784079881,1.7469910652945
7,3186,129.795647611832,126.479460904838,123.036179052081,126.122684814301,0.113717030531312,3.89199938412648,1.62276049784306,0.545277563929916,5.07058149402099,2.49999714760368
7,3187,117.618149502222,112.645985468794,107.581668159589,116.57433760245,0.61909660996325,5.70934534270476,2.40170846626225,0.560449967264238,6.60619129167084,1.87971154772153
7,3188,143.916467412007,145.590528326738,145.914707153481,148.741328440392,0.526628891728427,1.64084052246182,1.08111209000304,0.314020952901316,2.62870790347995,1.01361504137548
7,3189,144.919999002136,146.996908596428,146.578565684696,150.918324142665,0.516974142053735,0.908837400112798,1.99656663501066,0.747828768801767,1.86558570099639,1.22220936425842
7,3190,82.0363853471491,81.3739379363168,81.9739426387545,81.5166991299386,0.400512964862524,11.4540616685265,1.40757443552593,0.265527634166062,13.1187910991374,1.14519679884673
7,3191,133.304312646279,124.915245691945,126.011196669073,123.927802710397,0.434989548458608,6.7780600728466,0.723839382273833,0.408066901194028,4.21135942955331,0.54082123421441
7,3192,90.4456378018254,74.3320398261902,68.2378356981938,75.1358136233818,0.191824373432092,7.59340209668643,1.7757550608519,0.312735514042296,13.8565638390995,1.90495361426034
7,3193,108.32550845881,94.3959389619697,87.045875419506,98.3508382689427,0.567292503483543,10.0133851384679,1.96503855657211,0.532664070875892,9.37173360256676,2.1034030073855
7,3194,139.542992428607,136.198914513064,138.840156418319,139.262454897978,0.384875756846318,2.90857804885036,0.619063606522305,0.508569910817074,2.54670489162321,0.59989381356062
7,3195,146.454885413417,143.448625753885,145.227838096004,147.355532540263,0.526915877497489,1.6234450030291,1.044366369452,0.317387518574129,2.43163910036966,0.573101947062843
7,3196,127.101188826742,124.823255084274,122.985720803636,129.215186616783,0.0654870868126943,7.47868078938395,2.33057893790137,0.176019080685133,5.68486695893457,1.53763836659475
7,3197,119.221671424645,113.475602420046,116.329542830827,113.373162195431,0.643703838456098,5.20238012514864,1.31570319985003,0.498022478850369,5.4332471309353,1.51113037826037
7,3198,151.86865348766,149.232305915527,151.311964458398,152.895016761721,0.0564019735387341,0.892351578476413,0.489823062804128,0.381836676152396,1.42759734881307,0.439120684359792
7,3199,151.877211547582,96.1041717049223,70.7749062341571,100.136440223066,0.15962398291243,6.48141877468202,0.166548982169204,0.16466944196375,6.90384169315544,0.0386938607442606
7,3200,132.638813734949,127.247288647297,127.961407349361,130.383631198995,0.372619641470052,4.05180352684361,1.37124737509728,0.436801182218306,4.42575008469744,1.69886505314337
7,3201,116.226003278162,116.772885423974,115.349229062635,119.426935511147,0.3085544706629,3.34581034554791,0.514396440390864,0.533585356965497,4.46171563560955,0.668308955901281
7,3202,117.304469526933,76.4498991478754,74.2265929873769,80.6290561790578,0.71724580926914,8.49101694567939,0.305856743236829,0.802095268721177,7.16424065443684,0.20090433249439
7,3203,148.090815844837,150.334491012567,150.087453701101,153.461448280811,0.23208761237057,1.50962618840478,1.39521961365433,0.296997248726336,2.07518296792997,1.02967142385437
7,3204,116.696616152167,90.0701167571661,88.4904464034084,91.8319610947428,0.411794961204835,8.00826979856859,2.36160955392578,0.313410525387057,9.04191953014396,2.25256907538307
7,3205,85.6526829925041,50.4751463717552,38.3386121269379,51.9520402245047,0.658647449844537,10.1910407323414,0.216049769252518,0.616167414843196,13.3593897481584,0.311224582237512
7,3206,119.690952937684,121.308470297536,120.048927754998,126.954412673798,0.201876217344715,4.3172985215013,1.93001781992596,0.130278756641616,7.28995505070861,1.23254127656724
7,3207,127.787392877019,128.670820095131,128.404856542986,132.632635503409,0.424725959993083,4.26627205174071,1.50246807901522,0.443026302901644,4.44023444327737,1.22262952082454
7,3208,122.971853937401,125.209047389165,124.962321163277,127.134539679035,0.503637291688245,2.16495156960131,0.885130893005,0.854462947728551,3.2223596879818,0.861149458554874
7,3209,116.789965270639,116.969953885784,116.074511111366,119.24751421309,0.26239339897697,5.90556084671204,1.20315034561805,0.348828999429945,6.05132210423116,1.27528661956207
7,3210,137.679737104904,136.755753798906,136.554515439573,140.476623767879,0.585347012586049,2.04675377858648,1.69997728919995,0.484773434987606,3.40146043058289,1.48284545776011
7,3211,99.1518517668688,101.124651140912,100.809920754996,101.631852925664,0.582916988576857,8.71901529564798,0.974025627450439,0.58587384316157,7.27662347279799,1.07851180646336
7,3212,154.648561171098,156.476538984146,155.204224672028,160.41362403894,0.131254140762236,1.30060741123138,0.723961456874624,0.299996836345616,0.770528916237607,0.308135345357207
7,3213,151.857322366789,145.910641417326,144.736446095192,147.827679320475,0.296462326492716,1.56880940725681,0.253651439141641,0.299308005643,1.9021322700153,0.242817922666546
7,3214,114.873638577625,104.258757460072,98.5889311604892,108.690060102421,0.140456113492777,6.23548044446028,2.20593840072982,0.366439272029081,7.77912187325508,2.23741152304152
7,3215,151.566141176179,152.958002280785,150.702225429527,155.527057240327,0.182103680498544,0.690971998120043,0.645354668693133,0.273103072680454,1.47269943463654,0.374808342074158
7,3216,116.062195122242,114.110531001426,107.936629497891,116.923281239932,0.58808360747858,4.65411919034812,2.14429977238685,0.649651949095638,6.97258051256514,1.8168811239587
7,3217,136.936552702314,136.928756078699,135.948709499168,140.611660045847,0.217681759655251,4.68030450947647,1.92101996179491,0.211606992755951,3.78569970085158,1.49327117220962
7,3218,152.027274340349,154.027282148942,153.127057352754,158.208361643398,0.230897189444869,1.71988408607506,0.529634030098497,0.185534053985959,1.62461211053215,0.650776575990755
7,3219,95.1027600066624,89.5259414686313,83.1801015905673,89.2697188843265,0.603501327180287,11.7513570207746,1.88902592920357,0.592238494065878,12.4695639428334,1.67797209203553
7,3220,130.926784723064,123.2932531455,124.678705988414,127.119747993086,0.303932821495311,4.07238516309762,2.05195067817364,0.365521633764692,4.48674934212796,1.89600172309191
7,3221,94.4156712054973,87.2073490292042,86.299295096405,91.0472894371844,0.220493728489677,11.1443652985967,1.59135766302271,0.181863831824816,11.3286126658695,1.3696963581364
7,3222,135.52655381087,104.279159147946,85.4711538640708,108.099847814593,0.335621508055788,4.43027667962638,0.20209909894741,0.44349718705496,4.59749201418593,0.113909340261749
7,3223,134.942271339608,131.825690378148,131.315527176196,135.444161287229,0.664481071887786,3.88109057248052,2.18358737755965,0.366359291447003,3.86184684523893,2.01670331177124
7,3224,138.855661352117,140.950387211117,140.857700741502,142.223208823859,0.121530197040104,5.56322773585327,1.02323706610395,0.185758317433187,3.765561899269,1.01269709435925
7,3225,117.512347521408,118.976406989888,119.409424928523,119.631427051868,0.406142057001404,7.93808690877872,1.06270353886619,0.351180193972596,5.64972467260623,0.960378129249594
7,3226,135.335864852433,123.601742992712,122.68659062613,130.964399604945,0.122054327915311,4.65567598718984,2.1787415642746,0.0966922654405787,5.27709315267721,2.42810099138179
7,3227,106.639958880521,99.0875339123348,97.401288594194,102.742553273759,0.669452101105941,10.7220644344502,1.66286392189054,0.656794117991846,7.78781489709993,1.76293619908193
7,3228,98.6408060367162,100.971679736475,100.427629098683,95.298923858143,0.153227973454444,8.22325007778794,0.891644124961134,0.209596176710986,9.17077058470649,0.958620587470167
7,3229,100.010763230841,94.3718455588065,95.2906640615111,97.8008524608045,0.445523415649004,8.36266224657223,1.28984752552771,0.59764264762666,8.74226205209867,1.45566074529022
7,3230,94.3565524677165,96.4228061706323,96.2794932924496,97.8358502206652,0.681756149872068,7.06851692722098,0.82532524691474,0.718554864803967,5.64525417531628,0.896531522088844
7,3231,133.30994445907,135.382347745093,134.358022408458,139.420038496344,0.365314831703223,5.86956527250957,1.40495433200203,0.389110280252523,4.38507048793688,1.21588426281738
7,3232,121.033643750011,111.293048078839,111.968061678321,115.592795215804,0.687063448382257,5.59158546249572,2.23553149046766,0.600099751694547,5.78960169462174,1.79484609495573
7,3233,133.962516984067,125.189490190196,120.798792893236,130.049154344773,0.152242968427677,5.4294256725034,2.21118470107475,0.230835997528562,5.12191583922146,2.31345873276632
7,3234,117.697329839426,53.1704806998215,48.2810649346895,57.2361888044734,0.489223748868206,9.74157367785981,0.300970313741512,0.447631900328936,11.5468196874367,0.265711388818925
7,3235,116.912719063584,106.924968304719,100.566366435589,111.2326163919,0.341531089713395,11.612185746706,2.00816105603387,0.439038056665208,8.35916163537268,2.29728579992759
7,3236,65.8761355696405,47.0238015895514,41.8409821791514,50.3105236653335,0.703762131704262,10.0055272109559,0.491105139596502,0.710404101152306,12.8483847358568,0.454753241812273
7,3237,117.238835737586,114.970734658035,114.630947274857,116.334948644107,0.442567303504298,6.32094899036379,1.81957011907758,0.465179623486232,6.25250991782868,1.55662924272577
7,3238,132.439050117086,134.556518417732,134.215149951394,136.527705722405,0.306742093821997,4.63124427398336,0.758429442874314,0.665883485537545,3.13808858146769,1.09467585270429
7,3239,139.095872959157,118.984241638332,109.380200773479,122.972338919172,0.336399133861468,3.44147234315029,0.124489260308655,0.431728702796291,4.74026939813118,0.295993458267921
7,3240,127.476222606114,109.479364586424,107.651895053546,113.272693704724,0.179884185380961,5.87771987080726,2.07785828545198,0.196751528908334,6.8514177789187,2.28751604191244
7,3241,95.4651884972856,87.116255896192,76.9457585883101,90.3664543914399,0.557407526378291,11.9462560863379,2.21030296389232,0.600101655640442,16.1718084915851,2.5
7,3242,114.986804430706,100.11058066051,91.7946775325578,103.053575667689,0.555531269602536,10.626123339655,1.94415242045431,0.56314678109994,10.7333929293602,2.05870852095146
7,3243,118.115292752174,114.859579660281,112.311199639058,114.98809558113,0.674872632710088,4.10051957197219,1.27562495588182,0.819698126128299,7.40592459598485,2.49999999991736
7,3244,65.3539342735992,67.098728365547,66.7682688967425,70.764816511521,0.640803559452086,10.5361976995008,0.859778553344896,0.658287554038965,9.93326911030872,0.851682058548499
7,3245,149.128690818559,149.869103675237,151.128232468082,154.265838253222,0.286707676884123,0.600953838099439,0.625647256215762,0.568905868024948,1.52512975368094,0.915968873075917
7,3246,115.745187847515,102.625490622825,102.096994394659,104.612567053351,0.178186557944412,8.74616607504218,1.70847035328467,0.154917315975013,8.43771611535409,1.69207448152499
7,3247,125.899688307075,127.356387145519,124.765665741961,130.864907847225,0.689125307562323,6.89328252578637,2.27671829860443,0.474514208478344,4.62323895458473,1.83300998230396
7,3248,154.372601291764,155.678893876583,156.373155474275,159.725509604459,0.105671030500862,0.615167760024961,1.76094681407357,0.419241752904018,0.684634233367046,0.942370998808507
7,3249,80.4808306326619,79.1841455440524,80.413718243275,81.60105051482,0.502352569756464,12.0540283841932,0.963601539302049,0.532160707337083,10.0617662857661,0.828553339487138
7,3250,153.663117364512,152.55041126423,147.491726276028,156.749012944918,0.215889949177652,1.18901556855888,0.286209198286136,0.334900595929243,1.35326781431243,0.134475537807135
7,3251,48.9191902847249,49.7890571832635,48.9005609114548,53.0933633789486,0.492047382943239,9.90443640229517,0.537855949456931,0.701386337215879,11.562284981327,0.719000059790672
7,3252,135.719576149749,137.726511640897,136.617042423873,141.480800126489,0.63648729913643,2.93839620585696,2.15631173721237,0.377929242271324,3.7479163274075,1.24833245898684
7,3253,151.901659660671,153.909696978736,153.901139085813,157.679570661589,0.685958212378269,0.966309784576811,1.40531602190014,0.51171691259167,1.13260888298014,0.931669012658257
7,3254,106.7377330039,96.8001554230609,89.9051210873384,99.880119824276,0.375650681769468,8.29204104132251,1.66403060368031,0.366876091060936,9.15746474580785,1.88609778811967
7,3255,145.850289019697,148.611859421649,147.564086339954,151.650484520419,0.0693079908855794,3.14894812540018,1.04269758329651,0.156452287520483,2.7728196983336,1.15985502400011
7,3256,149.962877986034,151.982177546423,151.964265446828,156.046447391965,0.0670094700675641,2.57922600148454,2.28759820473687,0.314035937660875,1.81109277091291,0.99782256412773
7,3257,93.7367134906256,96.3957847134871,95.5998456611586,100.764870477118,0.116161059407187,11.791939251396,1.08671422309315,0.108884443393051,12.3553487790797,1.08289734233285
7,3258,77.2810156125702,79.0681575111201,79.1465924514725,82.3313720852835,0.368376319384806,10.8309339161356,1.03228785453592,0.32325794919617,11.2812041953774,1.06126974714238
7,3259,141.146878184924,49.6969676684718,34.5110675236505,52.3075612426395,0.516956502805499,10.2807739169755,0.092468327200177,0.394872698889203,14.4284120376859,0.144655542450369
7,3260,129.05298119448,121.735535679208,120.350131546663,124.868934466632,0.428480517358194,6.54164843000409,0.71214262182624,0.208989805886271,6.38782244337068,0.616274109160409
7,3261,154.717959854898,146.430543944899,146.710883885148,149.568924408318,0.0553929869890364,3.66650683870453,0.178019561868643,0.0697682882100918,2.31805461848764,0.132388016949981
7,3262,103.820076656366,74.1344714549422,62.4883613201054,78.1725741884538,0.562712872457912,10.5347525140209,0.426427062160693,0.522292189148804,9.83023490524124,0.404815033535122
7,3263,130.014012474547,66.3502324813424,52.0416168531119,65.2657197550214,0.48882786256076,10.9511427045006,0.23998962519002,0.502940245457943,11.1494475021529,0.191728246920131
7,3264,104.229125790273,106.245840461449,106.169747337066,108.616312730606,0.442263851569982,8.93922432102296,1.02898031335232,0.443596085809801,6.871361896307,0.965453600247232
7,3265,90.4362238275374,81.8289752736156,78.8427681343831,84.0104892912606,0.585934057663429,10.8127125389529,2.17407416561215,0.39776980657519,12.4980976765508,1.62053250699455
7,3266,110.861550853664,77.0986483873782,79.9500996726047,77.9792502706217,0.360723688739773,12.190610887399,2.04839548380321,0.397128258296792,12.1792750726156,2.23540924889044
7,3267,105.848913825955,106.63400808695,105.743569491708,106.691583811704,0.539782870623126,6.19377463367318,1.04695264611067,0.655004300853921,6.58575263413014,1.25097860931153
7,3268,116.465374689769,91.5251169484024,78.3079065157626,95.2653330494347,0.451503566541276,7.23187155203437,0.266378044759345,0.539567553789926,6.24928440496913,0.258214314631611
7,3269,153.741198133492,155.75242348916,154.805186423757,159.676346141672,0.294634968843053,0.66010933752528,1.66333089951664,0.504798212361452,0.93673314152616,1.92311329197988
7,3270,152.12142800793,154.211307101497,154.119902294163,158.066330559349,0.589795864082031,0.93404490245774,0.959082313741218,0.603995643795014,1.09057736331661,1.01059559152587
7,3271,96.6509451406345,97.77016454131,97.6155903233187,100.506872709794,0.220966110548812,8.05359384130977,1.25899893752466,0.314546391416381,8.59237317966135,1.16023584048393
7,3272,145.46582819009,144.133284147628,141.131655353749,147.779934813957,0.593924789728358,1.89828605107204,2.22176304962105,0.562373229044092,2.67045994848941,2.46136659087036
7,3273,127.043176294016,100.893708953078,99.9975773772772,104.540210566765,0.111015982792711,11.1368017929866,2.19865141154036,0.135747206167203,8.05415018269227,2.43391394349063
7,3274,151.489440580265,152.504357940392,152.585237734537,156.69945430883,0.182674220103119,2.51472306787207,1.56511030707231,0.28174285256501,1.436838276588,1.56672756413106
7,3275,144.794233659496,142.042048876691,141.074027712158,144.527784030287,0.501195078788896,2.9757654792126,0.899615848916697,0.467294327967468,2.44739968919277,0.474475816108091
7,3276,147.095264266833,125.878082276315,119.22660083504,130.207688098847,0.283795243538323,2.9307560373164,0.127690579688221,0.210434300054794,3.94853220223582,0.229188805420585
7,3277,90.1686927714651,88.314931137675,87.6184354773834,92.3349802935685,0.230540357118271,10.2043022117467,1.20356414190426,0.350610704424594,11.1985298272641,1.32403583689596
7,3278,142.910431396435,76.7435241601457,62.9567097562307,80.0490477178771,0.270148047124828,10.4783888660242,0.229980477016764,0.395417064495797,7.52274456845866,0.0968357222052302
7,3279,151.1694333309,63.1130885824141,45.6170875919858,66.7609892065918,0.16513659336043,10.2787538441269,0.0747996617018141,0.175718962713409,10.4694985004985,0.0330078305946199
7,3280,66.0476047371968,65.5697303408608,65.9433078852188,65.1748521242799,0.635851332454982,12.0112535918737,0.680549505342162,0.677722527492349,9.95632216284012,0.750661573806916
7,3281,111.547334592029,112.873739206688,113.357510611982,115.561769148511,0.64760360952754,4.26377410232608,0.80084842105275,0.672753136065627,5.03736054240101,0.86486197564671
7,3282,132.616162987265,122.725860547679,122.678703462552,128.425386217426,0.0495221633355588,8.33903713262979,1.94991724669058,0.0936842480111864,5.8489900165668,1.98332118325797
7,3283,109.565847526781,86.9216242853199,88.6091068968512,88.1043742911964,0.314444058660919,9.23776647610388,2.03554470647669,0.342815660395502,9.4083945899002,2.25569801035642
7,3284,86.7676337834196,89.104554142237,88.471529003355,92.8960367634797,0.209782256840258,11.6554989867508,0.855698265493911,0.20999365734357,11.3901610888547,0.962577966016398
7,3285,119.131924110129,121.920934345233,119.13210079845,125.394081337727,0.0515174193058183,5.34000876394494,1.258034038673,0.10702277161841,7.38892461812379,1.24590566976813
7,3286,138.162208288004,127.571058000052,123.734134156854,130.641529314969,0.132926501286368,6.37949142042113,0.59193563625584,0.188319354065557,5.84316569399342,0.50232228608694
7,3287,109.916693515248,93.0417903694051,93.2835029984666,97.0733821304668,0.305126987973415,7.52210394236387,1.98782446798657,0.164898273317948,9.0108292172346,1.85585589416153
7,3288,139.044321304644,138.575840010246,136.420133626176,143.85769028748,0.181656538541259,3.97482852759206,2.29017568861408,0.332986432605186,3.48630700576149,2.00646219685032
7,3289,122.294861736793,124.032399081465,124.102196093191,127.130060230402,0.331117674747255,6.86955070756825,1.16965849725428,0.411694568673021,5.13151956030639,1.08820843647832
7,3290,107.478940802072,109.348780378202,109.3032870115,113.415731635563,0.59186534769556,6.85672402161977,0.977740621891674,0.661423206780628,5.39611417864132,0.888165573441004
7,3291,150.855650629112,139.477269106848,135.672036423504,143.470341437457,0.515549239576587,1.45340984915252,0.178567846597003,0.247401920568369,2.36594171520509,0.150609568554608
7,3292,150.600881829521,153.005260265149,152.521224463909,157.595950698792,0.690459418208811,0.668662348330721,0.861385312463204,0.779891970473987,1.08830801185251,0.795295072627862
7,3293,105.566403956869,101.844963994115,99.330501122598,104.870304540042,0.228733727388016,10.8952026409138,1.34449111034217,0.252427799582942,8.81082415189166,1.46620255977011
7,3294,124.759278352048,119.020184139007,123.823677312493,120.915116227724,0.193310274880378,4.35090690913711,1.27187110786519,0.396419003827689,4.71732239685031,1.40106477076298
7,3295,103.550444892375,94.4136113027505,95.363494746955,95.4990783258315,0.385184002944637,9.09017961728003,2.32932415539013,0.304212591188587,9.04938404333022,1.69189438890079
7,3296,106.211073283451,98.2031310525698,96.6685986157912,101.340255227835,0.667806272193869,11.7476216414341,1.98274563118632,0.538133938008463,8.31885865307261,1.63361260382302
7,3297,114.457673669703,116.118475214441,116.2440716947,120.115755695637,0.678667827026091,3.29789832115926,0.95053133524171,0.465786743264571,5.48675942161026,0.923900806272373
7,3298,88.143614137523,86.2076243384815,84.2258660100302,89.3497771791806,0.310961443270172,12.5033895678392,0.764544250230971,0.388615049419504,9.8287041021536,0.741317262878582
7,3299,69.3584610402013,69.1655227827224,68.8307831391511,71.6964645354226,0.414473248088592,12.1869141360192,1.27925832944224,0.443459436671941,13.1973944374378,1.17571975778739
7,3300,135.437628210344,95.5998428929572,79.880955963246,98.4306183271975,0.497186813690277,8.06531879527404,0.235260385196964,0.512550922231472,7.08600265743358,0.204683813715665
7,3301,139.190607853812,133.242237875053,130.258169856714,137.472810332117,0.0904091216898864,7.10962328382441,0.456035840474699,0.158507411422395,5.11536995530256,0.53994996186275
7,3302,78.307462151682,75.3298300704643,67.4061749289296,77.4362459149388,0.581383920798,10.7140561886976,1.40128925274585,0.595425568494477,14.271196626413,1.5993940915002
7,3303,142.890954068878,144.655428064117,143.055550963835,145.875381434184,0.526780915841994,1.9539882461629,1.27296359349223,0.459294306370478,2.76342739281519,1.49731733529359
7,3304,90.1173122515537,92.2998822127502,91.9643924734452,92.8802895714289,0.304147120009775,9.61881626118018,1.12084432010949,0.28715208214111,9.50097236918402,1.05634811950734
7,3305,143.634850551265,139.739375101699,134.433351377645,143.906982062741,0.698213382942328,2.28602247192909,1.81634488400033,0.647028759134191,3.1705813702904,2.5
7,3306,61.8624509088007,63.4925162398759,63.3551417695065,67.0759465722833,0.69760987724451,11.3898829320248,1.033452067638,0.717224109387879,11.2149316926551,1.07684238323353
7,3307,134.500996239063,135.325849640204,134.255426175418,139.892618543967,0.158795001139797,4.90174680686764,0.723789322757177,0.134032357608718,5.05868817103538,0.761390795939734
7,3308,75.4315622352274,48.8775858401145,43.4112251120421,45.357118458278,0.543469284289658,11.2380700897502,0.387678665741145,0.697070240684098,11.5061492189719,0.319766925952078
7,3309,128.146713077889,126.026644187325,123.641622269593,125.88744540153,0.356593839023753,3.02963915677008,0.294614484647859,0.498525312336731,4.13206601205971,0.545843447580708
7,3310,127.42019083517,77.543078688025,73.6366977339433,77.9071587138459,0.600488526596847,6.21775302367541,0.17923431476611,0.468679856990211,6.88006919651594,0.210414168343745
7,3311,83.0798856783325,77.1016986371854,76.128626080208,80.0926343129932,0.513099384486127,11.941150102384,1.48991432790483,0.380874509434842,12.1379233925053,1.36688608963243
7,3312,129.158886193107,130.06582151994,130.452903480937,134.28242639635,0.236464573300305,4.53224528975315,0.856350802803728,0.270833337477794,4.74940765662149,0.859053275782841
7,3313,87.7563094511306,81.2982524605978,81.1795521344682,83.9591914716529,0.370549675362954,9.81364323314847,0.936211228083102,0.362169801044215,10.8651791019818,0.749781300213904
7,3314,89.8644304115317,60.14159273188,50.2588465563928,57.8582513590489,0.519749692115879,10.4804812400055,0.469070983889777,0.542373485742336,11.3024903317687,0.399472831512651
7,3315,105.17871284832,88.29674539201,87.9335154368078,90.2058613709889,0.655333157980287,6.20545857612859,0.365203130912068,0.659406534055758,5.71676800415548,0.431714221554097
7,3316,113.919708516176,106.035540712006,108.676725190579,104.961200254993,0.362552196979212,6.30138736073211,0.568801850941921,0.533221775455332,5.10705128502584,0.537346073594121
7,3317,89.9392063706181,57.1604159582722,47.2984093883726,60.5114584050641,0.690002233767038,9.4290019918901,0.280190240032592,0.737141432516543,9.14340597883495,0.249084412995276
7,3318,131.24742089329,132.536799630057,132.440366608954,137.063167995599,0.658546973243248,3.79856933811833,1.73281109439928,0.721314689148715,3.15312033737818,1.26904268637731
7,3319,117.481745221964,108.732647988741,109.244578897689,112.202047987236,0.227704536711897,4.76023516151899,1.91000634157096,0.525025264854781,6.18766284557526,1.81051593690453
7,3320,124.078480861098,114.38077700831,107.606497435077,117.814964547541,0.326462708487916,6.09464623862863,0.409518603961837,0.344696396553655,6.80744834884709,0.520947273438969
7,3321,149.266136597373,146.426425813778,144.380034021829,150.49915357701,0.569069554697887,1.9986338538449,2.40689919714618,0.534426301143858,2.20999306247636,2.5
7,3322,127.193766170889,121.580708419675,123.129978831477,125.727280537612,0.0703033840120466,10.3962374104614,0.736671934247608,0.258131215278794,5.52845383057796,0.657852875219128
7,3323,126.46211280987,92.9964185740262,86.3458156737373,93.1033372158662,0.442614215661389,7.08582989828631,0.215383531135465,0.432849080004296,5.93404995242292,0.278505338857977
7,3324,134.895577725638,119.60448848297,119.059541435133,124.584018135628,0.0678004313109406,8.80201453904128,2.13177632554836,0.106413120054069,5.6613967748677,2.49999999999982
7,3325,134.424025499391,136.744232653991,136.308771161542,138.826424817062,0.249010322877257,4.46712296022389,1.36742843626558,0.306042053993915,3.71720811586372,1.14534824808038
7,3326,155.315007157326,157.279992742416,157.102119707797,161.301593129102,0.0615783404603649,1.10899570581148,1.49165657187011,0.343958742026725,0.396492327230554,1.68386627600089
7,3327,102.611062614638,101.780188242816,97.6882104299534,105.075303170493,0.340205076941194,5.83116869217034,0.53978370507635,0.413031462658123,7.31291891712703,0.684806581312073
