subj,trialExp,trialRoom,rt,signedPE,reward,condition,imageShown,estimate,absPE,risk,signedErr,absErr,learningRate,lrcat,deck,exp,scenetype,alphapos,alphaneg,AsymmIdx,modval,modelrpe,AbsRPE,PositiveRPE
A3RRDLX4HYGGPR,19,19,4066,45,60,hrfirst,Outdoor_70.jpg,15,45,high,-25,25,0.777777777777778,50,40 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.0180386305812279,0.581961369418772,0.581961369418772,1
A3RRDLX4HYGGPR,20,20,6230,30,80,hrfirst,Outdoor_36.jpg,50,30,high,10,10,0.666666666666667,30,40 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.0544501185368487,0.745549881463151,0.745549881463151,1
A3RRDLX4HYGGPR,21,21,5192,-30,40,hrfirst,Indoor_18.jpg,70,30,high,10,10,0.666666666666667,-30,60 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.400000004451791,-4.45179126895567e-09,4.45179126895567e-09,0
A3RRDLX4HYGGPR,22,22,4444,30,80,hrfirst,Indoor_26.jpg,50,30,high,-10,10,-1,30,60 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.400000000658986,0.399999999341014,0.399999999341014,1
A3RRDLX4HYGGPR,23,23,5425,-10,60,hrfirst,Outdoor_65.jpg,70,10,high,30,30,1,-10,40 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.101096823895183,0.498903176104817,0.498903176104817,1
A3RRDLX4HYGGPR,24,24,4746,0,20,hrfirst,Indoor_32.jpg,20,0,high,-40,40,NaN,NaN,60 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.425026739414516,-0.225026739414516,0.225026739414516,0
A3RRDLX4HYGGPR,25,25,4938,-60,0,hrfirst,Outdoor_81.jpg,60,60,high,20,20,0.5,-50,40 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.132311622578306,-0.132311622578306,0.132311622578306,0
A3RRDLX4HYGGPR,26,26,5994,50,100,hrfirst,Indoor_49.jpg,50,50,high,-10,10,1,50,60 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.233310087288196,0.766689912711804,0.766689912711804,1
A3RRDLX4HYGGPR,27,27,5164,10,40,hrfirst,Outdoor_16.jpg,30,10,high,-10,10,6,10,40 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.019585724384548,0.380414275615452,0.380414275615452,1
A3RRDLX4HYGGPR,28,28,5776,-70,20,hrfirst,Outdoor_34.jpg,90,70,high,50,50,NaN,-70,40 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.0433870461605144,0.156612953839486,0.156612953839486,1
A3RRDLX4HYGGPR,29,29,5071,-40,60,hrfirst,Indoor_13.jpg,100,40,high,40,40,NaN,-50,60 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.281279457747068,0.318720542252932,0.318720542252932,1
A3RRDLX4HYGGPR,30,0,6552,60,80,hrfirst,Outdoor_41.jpg,20,60,low,-40,40,0.666666666666667,50,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.5,0.3,0.3,1
A3RRDLX4HYGGPR,31,1,6029,40,50,hrfirst,Indoor_38.jpg,10,40,low,-30,30,NaN,50,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.5,0,0,0
A3RRDLX4HYGGPR,33,3,4599,-10,50,hrfirst,Outdoor_6.jpg,60,10,low,0,0,3,-10,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.51877005409757,-0.0187700540975699,0.0187700540975699,0
A3RRDLX4HYGGPR,34,4,6546,10,40,hrfirst,Outdoor_49.jpg,30,10,low,-30,30,4,10,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.502778479313263,-0.102778479313263,0.102778479313263,0
A3RRDLX4HYGGPR,35,5,4502,0,60,hrfirst,Indoor_78.jpg,60,0,low,20,20,NaN,NaN,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.5,0.1,0.1,1
A3RRDLX4HYGGPR,36,6,5588,-10,40,hrfirst,Indoor_71.jpg,50,10,low,10,10,1,-10,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.50625668469919,-0.10625668469919,0.10625668469919,0
A3RRDLX4HYGGPR,37,7,4116,0,70,hrfirst,Outdoor_12.jpg,70,0,low,10,10,NaN,NaN,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.415214014681901,0.284785985318099,0.284785985318099,1
A3RRDLX4HYGGPR,38,8,4329,-20,20,hrfirst,Indoor_65.jpg,40,20,low,0,0,-3,-10,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.415728883827288,-0.215728883827288,0.215728883827288,0
A3RRDLX4HYGGPR,39,9,4577,35,60,hrfirst,Outdoor_66.jpg,25,35,low,-35,35,1.57142857142857,30,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.433032175850736,0.166967824149264,0.166967824149264,1
A3RRDLX4HYGGPR,40,10,3541,-70,30,hrfirst,Indoor_25.jpg,100,70,low,60,60,0.542857142857143,-70,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.231933751382475,0.0680662486175252,0.0680662486175252,1
A3RRDLX4HYGGPR,41,11,4791,-20,60,hrfirst,Outdoor_13.jpg,80,20,low,20,20,-0.5,-10,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.443478826156854,0.156521173843146,0.156521173843146,1
A3RRDLX4HYGGPR,42,12,4799,-40,50,hrfirst,Outdoor_62.jpg,90,40,low,30,30,0.75,-50,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.45327186249169,0.0467281375083096,0.0467281375083096,1
A3RRDLX4HYGGPR,43,13,6043,-12,50,hrfirst,Indoor_40.jpg,62,12,low,22,22,-3.16666666666667,-10,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.23619244194504,0.26380755805496,0.26380755805496,1
A3RRDLX4HYGGPR,44,14,5807,-20,40,hrfirst,Outdoor_71.jpg,60,20,low,0,0,2,-10,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.456195494721389,-0.0561954947213892,0.0561954947213892,0
A3RRDLX4HYGGPR,45,15,4765,-60,40,hrfirst,Indoor_4.jpg,100,60,low,60,60,0.666666666666667,-50,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.252698049065171,0.147301950934829,0.147301950934829,1
A3RRDLX4HYGGPR,46,16,4839,60,80,hrfirst,Outdoor_84.jpg,20,60,low,-40,40,1.16666666666667,50,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.408318464015624,0.391681535984376,0.391681535984376,1
A3RRDLX4HYGGPR,47,17,5520,0,60,hrfirst,Indoor_17.jpg,60,0,low,20,20,NaN,NaN,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.261914267690919,0.338085732309081,0.338085732309081,1
A3RRDLX4HYGGPR,48,18,6408,-20,70,hrfirst,Outdoor_29.jpg,90,20,low,30,30,3.5,-10,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.432824742747111,0.267175257252889,0.267175257252889,1
A3RRDLX4HYGGPR,49,19,4544,-40,20,hrfirst,Indoor_33.jpg,60,40,low,20,20,1,-50,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.283067225974446,-0.0830672259744458,0.0830672259744458,0
A3RRDLX4HYGGPR,50,20,4271,20,40,hrfirst,Outdoor_68.jpg,20,20,low,-40,40,0,10,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.449541056187674,-0.0495410561876737,0.0495410561876737,0
A3RRDLX4HYGGPR,51,21,4753,40,60,hrfirst,Outdoor_9.jpg,20,40,low,-40,40,1.75,50,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.407333425841989,0.192666574158011,0.192666574158011,1
A3RRDLX4HYGGPR,52,22,4207,20,40,hrfirst,Indoor_9.jpg,20,20,low,-20,20,3.25,10,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.212296212242138,0.187703787757862,0.187703787757862,1
A3RRDLX4HYGGPR,53,23,5587,-65,20,hrfirst,Indoor_51.jpg,85,65,low,45,45,0.461538461538462,-70,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.224040246410584,-0.0240402464105839,0.0240402464105839,0
A3RRDLX4HYGGPR,54,24,5071,-20,70,hrfirst,Outdoor_30.jpg,90,20,low,30,30,2,-10,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.419387965907786,0.280612034092214,0.280612034092214,1
A3RRDLX4HYGGPR,55,25,7061,-25,30,hrfirst,Indoor_68.jpg,55,25,low,15,15,-0.2,-30,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.203558611338589,0.0964413886614106,0.0964413886614106,1
A3RRDLX4HYGGPR,56,26,4421,-10,50,hrfirst,Indoor_3.jpg,60,10,low,20,20,-3,-10,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.209592644946654,0.290407355053346,0.290407355053346,1
A3RRDLX4HYGGPR,57,27,4347,0,50,hrfirst,Outdoor_79.jpg,50,0,low,-10,10,NaN,NaN,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.43694497610892,0.0630550238910803,0.0630550238910803,1
A3RRDLX4HYGGPR,58,28,4566,20,80,hrfirst,Outdoor_1.jpg,60,20,low,0,0,NaN,10,60 cents,exp2,O,0.0625668469918998,0.851972759437995,-0.86317301830996,0.440890130140783,0.359109869859217,0.359109869859217,1
A3RRDLX4HYGGPR,59,29,5455,-30,60,hrfirst,Indoor_46.jpg,90,30,low,50,50,NaN,-30,40 cents,exp2,I,0.0625668469918998,0.851972759437995,-0.86317301830996,0.227762517495599,0.372237482504401,0.372237482504401,1
A3RUUTINBKU8YE,0,0,1452209502615,-10,60,highfirst,Outdoor_59.jpg,70,10,high,30,30,0.5,-10,40 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.5,0.1,0.1,1
A3RUUTINBKU8YE,1,1,1452209511344,0,40,highfirst,Indoor_15.jpg,40,0,high,-20,20,NaN,NaN,60 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.5,-0.1,0.1,0
A3RUUTINBKU8YE,2,2,1452209519876,-65,0,highfirst,Outdoor_85.jpg,65,65,high,25,25,0.769230769230769,-70,40 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.543217220973145,-0.543217220973145,0.543217220973145,0
A3RUUTINBKU8YE,3,3,1452209529614,45,80,highfirst,Indoor_47.jpg,35,45,high,-25,25,0,50,60 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.408932085136319,0.391067914863681,0.391067914863681,1
A3RUUTINBKU8YE,4,4,1452209538003,65,80,highfirst,Outdoor_41.jpg,15,65,high,-25,25,0.384615384615385,70,40 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.0485206246524652,0.751479375347535,0.751479375347535,1
A3RUUTINBKU8YE,5,5,1452209547322,-20,20,highfirst,Outdoor_27.jpg,40,20,high,0,0,-1.5,-10,40 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.373289126864017,-0.173289126864017,0.173289126864017,0
A3RUUTINBKU8YE,6,6,1452209558867,-15,20,highfirst,Indoor_12.jpg,35,15,high,-25,25,-0.333333333333333,-10,60 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.577940770058025,-0.377940770058025,0.377940770058025,0
A3RUUTINBKU8YE,7,7,1452209569184,60,100,highfirst,Indoor_16.jpg,40,60,high,-20,20,0,50,60 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.233757991346441,0.766242008653559,0.766242008653559,1
A3RUUTINBKU8YE,8,8,1452209580729,-70,0,highfirst,Outdoor_4.jpg,70,70,high,30,30,0.214285714285714,-70,40 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.215478332343477,-0.215478332343477,0.215478332343477,0
A3RUUTINBKU8YE,9,9,1452209589927,40,80,highfirst,Indoor_46.jpg,40,40,high,-20,20,-0.125,50,60 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.564906493415312,0.235093506584688,0.235093506584688,1
A3RUUTINBKU8YE,10,10,1452209601481,-15,20,highfirst,Indoor_3.jpg,35,15,high,-25,25,-1.66666666666667,-10,60 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.666507373649531,-0.466507373649531,0.466507373649531,0
A3RUUTINBKU8YE,11,11,1452209612996,25,80,highfirst,Outdoor_31.jpg,55,25,high,15,15,0.6,30,40 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.0192467080952389,0.780753291904761,0.780753291904761,1
A3RUUTINBKU8YE,12,12,1452209621380,-50,20,highfirst,Outdoor_84.jpg,70,50,high,30,30,0.1,-50,40 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.356666583512821,-0.156666583512821,0.156666583512821,0
A3RUUTINBKU8YE,13,13,1452209631031,-20,40,highfirst,Indoor_36.jpg,60,20,high,0,0,1,-10,60 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.24166883578158,0.15833116421842,0.15833116421842,1
A3RUUTINBKU8YE,14,14,1452209641848,-5,60,highfirst,Outdoor_43.jpg,65,5,high,25,25,NaN,-10,40 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.213993592619527,0.386006407380473,0.386006407380473,1
A3RUUTINBKU8YE,15,15,1452209652348,60,100,highfirst,Indoor_25.jpg,40,60,high,-20,20,NaN,50,60 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.310095164891207,0.689904835108793,0.689904835108793,1
A3RUUTINBKU8YE,16,0,1452209686963,-25,45,highfirst,Outdoor_86.jpg,70,25,low,10,10,0,-30,60 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.380814834667643,0.0691851653323571,0.0691851653323571,1
A3RUUTINBKU8YE,17,1,1452209696918,-25,35,highfirst,Indoor_7.jpg,60,25,low,20,20,0.6,-30,40 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.608252861984584,-0.258252861984584,0.258252861984584,0
A3RUUTINBKU8YE,18,2,1452209705925,0,45,highfirst,Indoor_6.jpg,45,0,low,5,5,NaN,NaN,40 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.373067365499442,0.0769326345005577,0.0769326345005577,1
A3RUUTINBKU8YE,19,3,1452209713705,-5,65,highfirst,Outdoor_24.jpg,70,5,low,10,10,0,-10,60 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.410714740449963,0.239285259550037,0.239285259550037,1
A3RUUTINBKU8YE,20,4,1452209723195,-15,55,highfirst,Outdoor_81.jpg,70,15,low,10,10,1,-10,60 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.514127179825865,0.0358728201741347,0.0358728201741347,1
A3RUUTINBKU8YE,21,5,1452209732015,30,55,highfirst,Indoor_75.jpg,25,30,low,-15,15,0.666666666666667,30,40 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.40631551215201,0.14368448784799,0.14368448784799,1
A3RUUTINBKU8YE,22,6,1452209742024,-20,25,highfirst,Indoor_72.jpg,45,20,low,5,5,0.5,-10,40 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.468411954769407,-0.218411954769407,0.218411954769407,0
A3RUUTINBKU8YE,23,7,1452209749841,20,75,highfirst,Outdoor_22.jpg,55,20,low,-5,5,1.25,10,60 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.52963041578982,0.22036958421018,0.22036958421018,1
A3RUUTINBKU8YE,24,8,1452209758297,10,45,highfirst,Indoor_28.jpg,35,10,low,-5,5,0.5,10,40 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.269508741747901,0.180491258252099,0.180491258252099,1
A3RUUTINBKU8YE,25,9,1452209766401,-25,55,highfirst,Outdoor_72.jpg,80,25,low,20,20,0.8,-30,60 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.624868025955534,-0.0748680259555335,0.0748680259555335,0
A3RUUTINBKU8YE,26,10,1452209774833,-15,25,highfirst,Indoor_51.jpg,40,15,low,0,0,0,-10,40 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.34751204766392,-0.0975120476639199,0.0975120476639199,0
A3RUUTINBKU8YE,27,11,1452209783117,5,65,highfirst,Outdoor_45.jpg,60,5,low,0,0,2,10,60 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.556687275818229,0.0933127241817706,0.0933127241817706,1
A3RUUTINBKU8YE,28,12,1452209792081,5,75,highfirst,Outdoor_26.jpg,70,5,low,10,10,-1,10,60 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.597014442023926,0.152985557976074,0.152985557976074,1
A3RUUTINBKU8YE,29,13,1452209802365,15,55,highfirst,Indoor_21.jpg,40,15,low,0,0,0,10,40 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.258709859115509,0.291290140884491,0.291290140884491,1
A3RUUTINBKU8YE,30,14,1452209811251,-20,45,highfirst,Outdoor_62.jpg,65,20,low,5,5,NaN,-10,60 cents,exp1,O,0.432172209731447,0.910679148636814,-0.356336489458383,0.5,-0.05,0.05,0
A3RUUTINBKU8YE,31,15,1452209820076,-5,35,highfirst,Indoor_41.jpg,40,5,low,0,0,NaN,-10,40 cents,exp1,I,0.432172209731447,0.910679148636814,-0.356336489458383,0.5,-0.15,0.15,0
A3SBP4J5K9LS7X,0,0,7004,25,75,lrfirst,static/images/Outdoor_65.jpg,50,25,low,-30,30,0.8,30,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.5,0.25,0.25,1
A3SBP4J5K9LS7X,1,1,4200,-15,25,lrfirst,static/images/Indoor_35.jpg,40,15,low,20,20,-0.666666666666667,-10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.5,-0.25,0.25,0
A3SBP4J5K9LS7X,2,2,5434,-20,30,lrfirst,static/images/Indoor_10.jpg,50,20,low,30,30,-0.5,-10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.285119465755497,0.014880534244503,0.014880534244503,1
A3SBP4J5K9LS7X,3,3,5170,20,90,lrfirst,static/images/Outdoor_79.jpg,70,20,low,-10,10,-0.5,10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.592937493360303,0.307062506639697,0.307062506639697,1
A3SBP4J5K9LS7X,4,4,7005,20,80,lrfirst,static/images/Outdoor_87.jpg,60,20,low,-20,20,1.5,10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.707087972048401,0.0929120279515986,0.0929120279515986,1
A3SBP4J5K9LS7X,5,5,7003,-45,15,lrfirst,static/images/Indoor_52.jpg,60,45,low,40,40,1.11111111111111,-50,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.290651303965682,-0.140651303965682,0.140651303965682,0
A3SBP4J5K9LS7X,6,6,4950,10,20,lrfirst,static/images/Indoor_61.jpg,10,10,low,-10,10,2,10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.169758394612355,0.0302416053876449,0.0302416053876449,1
A3SBP4J5K9LS7X,7,7,4555,-20,70,lrfirst,static/images/Outdoor_38.jpg,90,20,low,10,10,0.5,-10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.741628015971777,-0.0416280159717772,0.0416280159717772,0
A3SBP4J5K9LS7X,8,8,4410,-20,10,lrfirst,static/images/Indoor_29.jpg,30,20,low,10,10,0.75,-10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.181000710612032,-0.0810007106120317,0.0810007106120317,0
A3SBP4J5K9LS7X,9,9,5021,5,85,lrfirst,static/images/Outdoor_1.jpg,80,5,low,0,0,2,10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.70584781472556,0.14415218527444,0.14415218527444,1
A3SBP4J5K9LS7X,10,10,4431,10,25,lrfirst,static/images/Indoor_69.jpg,15,10,low,-5,5,0,10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.111378806730041,0.138621193269959,0.138621193269959,1
A3SBP4J5K9LS7X,11,11,4752,-15,75,lrfirst,static/images/Outdoor_14.jpg,90,15,low,10,10,0.333333333333333,-10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.759436385772826,-0.00943638577282579,0.00943638577282579,0
A3SBP4J5K9LS7X,12,12,5250,0,85,lrfirst,static/images/Outdoor_37.jpg,85,0,low,5,5,NaN,NaN,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.751325603308018,0.0986743966919823,0.0986743966919823,1
A3SBP4J5K9LS7X,13,13,4068,15,30,lrfirst,static/images/Indoor_19.jpg,15,15,low,-5,5,1,10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.162911231646537,0.137088768353463,0.137088768353463,1
A3SBP4J5K9LS7X,14,14,5375,-5,70,lrfirst,static/images/Outdoor_11.jpg,75,5,low,-5,5,-3,-10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.788007807657589,-0.0880078076575895,0.0880078076575895,0
A3SBP4J5K9LS7X,15,15,4603,-10,20,lrfirst,static/images/Indoor_9.jpg,30,10,low,10,10,1.5,-10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.213873977641025,-0.013873977641025,0.013873977641025,0
A3SBP4J5K9LS7X,16,16,5159,-10,80,lrfirst,static/images/Outdoor_53.jpg,90,10,low,10,10,0.5,-10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.712363148748988,0.0876368512510117,0.0876368512510117,1
A3SBP4J5K9LS7X,17,17,4462,0,15,lrfirst,static/images/Indoor_41.jpg,15,0,low,-5,5,NaN,NaN,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.201948986730626,-0.0519489867306261,0.0519489867306261,0
A3SBP4J5K9LS7X,18,18,4822,5,90,lrfirst,static/images/Outdoor_63.jpg,85,5,low,5,5,-2,10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.744942145874023,0.155057854125977,0.155057854125977,1
A3SBP4J5K9LS7X,19,19,4058,-10,10,lrfirst,static/images/Indoor_14.jpg,20,10,low,0,0,1,-10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.157297682642076,-0.0572976826420759,0.0572976826420759,0
A3SBP4J5K9LS7X,20,20,5025,5,80,lrfirst,static/images/Outdoor_5.jpg,75,5,low,-5,5,0,10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.802584899027206,-0.00258489902720604,0.00258489902720604,0
A3SBP4J5K9LS7X,21,21,3859,-5,70,lrfirst,static/images/Outdoor_80.jpg,75,5,low,-5,5,-3,-10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.80036312109147,-0.10036312109147,0.10036312109147,0
A3SBP4J5K9LS7X,22,22,4774,5,15,lrfirst,static/images/Indoor_70.jpg,10,5,low,-10,10,3,10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.108049056013671,0.0419509439863291,0.0419509439863291,1
A3SBP4J5K9LS7X,23,23,3971,5,30,lrfirst,static/images/Indoor_26.jpg,25,5,low,5,5,-1,10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.123644318326422,0.176355681673578,0.176355681673578,1
A3SBP4J5K9LS7X,24,24,3885,-15,75,lrfirst,static/images/Outdoor_29.jpg,90,15,low,10,10,1,-10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.714098796777147,0.0359012032228534,0.0359012032228534,1
A3SBP4J5K9LS7X,25,25,3697,5,25,lrfirst,static/images/Indoor_4.jpg,20,5,low,0,0,-2,10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.189204538304781,0.0607954616952186,0.0607954616952186,1
A3SBP4J5K9LS7X,26,26,4374,0,10,lrfirst,static/images/Indoor_16.jpg,10,0,low,-10,10,NaN,NaN,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.211805249575325,-0.111805249575325,0.111805249575325,0
A3SBP4J5K9LS7X,27,27,5437,15,90,lrfirst,static/images/Outdoor_46.jpg,75,15,low,-5,5,1,10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.72744506812175,0.17255493187825,0.17255493187825,1
A3SBP4J5K9LS7X,28,28,4561,-5,85,lrfirst,static/images/Outdoor_42.jpg,90,5,low,10,10,NaN,-10,80 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.791592359464639,0.0584076405353608,0.0584076405353608,1
A3SBP4J5K9LS7X,29,29,4469,10,20,lrfirst,static/images/Indoor_37.jpg,10,10,low,-10,10,NaN,10,20 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.115706162534982,0.0842938374650183,0.0842938374650183,1
A3SBP4J5K9LS7X,30,0,5908,-35,40,lrfirst,static/images/Outdoor_60.jpg,75,35,high,55,55,1.71428571428571,-30,20 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.5,-0.1,0.1,0
A3SBP4J5K9LS7X,31,1,3873,20,70,lrfirst,static/images/Indoor_62.jpg,50,20,high,-30,30,1.5,10,80 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.5,0.2,0.2,1
A3SBP4J5K9LS7X,32,2,6051,-5,10,lrfirst,static/images/Outdoor_61.jpg,15,5,high,-5,5,-1,-10,20 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.414047786302199,-0.314047786302199,0.314047786302199,0
A3SBP4J5K9LS7X,33,3,4222,0,80,lrfirst,static/images/Indoor_27.jpg,80,0,high,0,0,NaN,NaN,80 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.574349994688242,0.225650005311758,0.225650005311758,1
A3SBP4J5K9LS7X,34,4,4511,0,20,lrfirst,static/images/Outdoor_75.jpg,20,0,high,0,0,NaN,NaN,20 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.144116761906519,0.0558832380934812,0.0558832380934812,1
A3SBP4J5K9LS7X,35,5,4710,0,30,lrfirst,static/images/Outdoor_71.jpg,30,0,high,10,10,NaN,NaN,20 cents,exp3,O,0.37174997344121,0.859522136978012,-0.396153018824349,0.164891354183579,0.135108645816421,0.135108645816421,1
A3SBP4J5K9LS7X,36,6,4634,25,100,lrfirst,static/images/Indoor_49.jpg,75,25,high,-5,5,-0.2,30,80 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.658235378169897,0.341764621830103,0.341764621830103,1
A3SBP4J5K9LS7X,37,7,5938,20,90,lrfirst,static/images/Indoor_8.jpg,70,20,high,-10,10,-0.75,10,80 cents,exp3,I,0.37174997344121,0.859522136978012,-0.396153018824349,0.785286367258383,0.114713632741617,0.114713632741617,1
